Produkt Name #1;Produkt Name #2;Produkt Name #3;Produkt Name #4;Produkt Name #5;Produkt Name #6;Produkt Name #7;Produkt Name #8;Bestell ID;Shipping Postcode;Shipping City;Customer ID
"Bauerntüte ""klassik""";;;;;;;;34626;50825;Köln-Ehrenfeld;465
"Bauerntüte ""klassik""";;;;;;;;34715;50825;Köln-Ehrenfeld;465
"Bauerntüte ""klassik""";;;;;;;;34787;50825;Köln-Ehrenfeld;465
"Bauerntüte ""klassik""";;;;;;;;34906;50825;Köln-Ehrenfeld;465
"Bauerntüte ""klassik""";;;;;;;;35090;50825;Köln-Ehrenfeld;465
"Bauerntüte ""klassik""";;;;;;;;38225;51105;Köln;466
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;43099;40479;Düsseldorf;467
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;41894;51143;Köln;468
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;41898;51143;Köln;468
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;43207;51143;Köln;468
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;43854;51143;Köln;468
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43290;51143;Köln;468
"Bauerntüte ""klassik""";;;;;;;;42497;50823;Köln;469
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38537;50739;Köln;470
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43562;50677;Köln;471
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41408;51147;KÖLN;472
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;Bio Gemüsekiste(ca. 5Kg);;;;;;;43758;50968;Köln;473
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43734;50827;Köln;474
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;39985;50968;Köln;475
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;Bio Gemüsekiste(ca. 5Kg);;;;;;;42146;50737;Koeln;476
Abo Gemüsekiste Bio (ca.5Kg)- 4x im Monat (wöchentlich);Abo Obstbox Bio (ca. 5Kg) - 4x im Monat (wöchentlich);;;;;;;43121;50737;Koeln;477
"Bauerntüte ""klassik""";;;;;;;;38188;40468;Düsseldorf;478
"Bauerntüte ""klassik""";;;;;;;;32156;50996;Köln Rodenkirchen;479
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41475;50825;Köln;480
Smoothiebox Mix (ca. 6 kg);;;;;;;;43682;51109;Köln;481
"Bauerntüte ""klassik""";;;;;;;;38275;50829;Köln;482
Bio Gemüsekiste(ca. 5Kg);;;;;;;;34568;40229;Düsseldorf;483
"Bauerntüte ""klassik""";;;;;;;;28242;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;30129;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;30130;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;30581;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;30672;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;31019;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;31408;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;31743;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;32049;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;32132;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;32416;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;32801;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;33105;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;33106;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;33231;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;33347;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;33598;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;33889;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;34174;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;34331;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;34485;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;34600;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;34773;51107;Köln;484
"Bauerntüte ""klassik""";;;;;;;;35142;51107;Köln;484
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34684;51107;Köln;484
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34994;51107;Köln;484
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Basmati Reis (500 g);;;;;;;40229;50735;Köln;485
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42207;50969;Köln;486
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42959;50969;Köln;486
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43377;50969;Köln;486
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43694;50969;Köln;486
"Bauerntüte ""klassik""";;;;;;;;28399;50937;Köln;487
Bio Gemüsekiste(ca. 5Kg);;;;;;;;28812;50937;Köln;487
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42275;50678;Köln;488
Bio Gemüsekiste(ca. 5Kg);;;;;;;;39621;50969;Köln;489
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34221;50733;Köln;490
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;42061;50737;Köln;491
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;;;42064;50737;Köln;491
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;42823;50737;Köln;491
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;42861;50737;Köln;491
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;43296;50737;Köln;491
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;43681;50737;Köln;491
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;42065;50737;Köln;491
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;42067;50737;Köln;491
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;42069;50737;Köln;491
Bio Gemüsekiste(ca. 5Kg);Bio geschälte Tomaten (400g);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;40886;50737;Köln;491
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42072;50737;Köln;491
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40078;51061;Köln;492
"Bauerntüte ""klassik""";;;;;;;;34532;51069;Köln;493
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;32027;51103;Köln;494
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41951;50733;Köln;495
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;41979;50670;Köln;496
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;Bio Gemüsekiste(ca. 5Kg);;;;;;;39428;50825;Köln;497
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38541;51061;Köln;498
Bio Gemüsekiste(ca. 5Kg);;;;;;;;39331;50937;Köln;499
Bio Gemüsekiste(ca. 5Kg);;;;;;;;28280;51103;Köln;500
"Bauerntüte ""klassik""";Bio Gemüsekiste(ca. 5Kg);;;;;;;28318;40219;Düsseldorf;501
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27825;50935;Köln;502
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27872;50935;Köln;502
"Bauerntüte ""klassik""";;;;;;;;41201;50823;Köln;503
Bio Smoothiebox exotisch;;;;;;;;37856;50672;Köln;504
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;34218;40221;Düsseldorf;505
Abo Obst &  Gemüse Bio (ca. 5Kg)- 2x im Monat;;;;;;;;38131;40593;Düsseldorf;506
"Bauerntüte ""klassik""";;;;;;;;30921;50825;Köln;507
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;39196;51061;Köln;508
"Bauerntüte ""klassik""";;;;;;;;27624;50739;Köln;509
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;28026;51109;Köln;510
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;30787;50735;Köln;511
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42135;50937;Köln;512
"Bauerntüte ""klassik""";Bio Gemüsekiste(ca. 5Kg);;;;;;;40499;50739;Köln;513
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39511;50827;Köln;514
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39632;50827;Köln;514
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;40010;50827;Köln;514
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;43636;50676;Köln;515
"Bauerntüte ""klassik""";;;;;;;;35266;50767;Köln;516
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;35655;50767;Köln;516
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41660;50672;Köln;517
"Bauerntüte ""klassik""";;;;;;;;40652;50674;Köln;518
Smoothiebox Mix (ca. 6 kg);;;;;;;;30738;40625;Düsseldorf;519
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Weizenmehl Typ 405 (1 kg);;;;;;;40852;51105;Köln;520
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42378;50935;Köln;521
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;Bio Gemüsekiste(ca. 5Kg);;;;;;;41158;50859;Köln;522
"Bauerntüte ""klassik""";;;;;;;;28048;50859;Köln;523
"Bauerntüte ""klassik""";;;;;;;;28096;50859;Köln;524
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42645;50668;Köln;525
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 1x im Monat";;;;;;;;43406;50678;Köln;526
"Bauerntüte ""klassik""";;;;;;;;42843;50937;Köln;527
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38216;50733;Köln;528
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39382;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39385;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39530;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39645;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39646;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;39832;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;40030;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;41482;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;41543;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;43092;50999;Köln;529
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat;;;;;;;;43790;50999;Köln;529
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28238;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28287;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28329;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28355;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28357;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28484;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28857;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;28859;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;29421;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30127;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30544;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30547;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30631;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30756;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30757;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30817;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30818;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;30925;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;31264;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;31508;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;32039;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;32115;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;32116;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;32391;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;32781;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;33026;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;33214;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;33335;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;33553;50670;Köln;530
"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;;33740;50670;Köln;530
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;35451;40589;Düsseldorf;531
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41969;51063;Köln;532
"Bauerntüte ""klassik""";;;;;;;;41301;51149;Köln;533
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;39658;51149;Köln;534
"Bio Obst &amp; Gemüse (ca. 5 kg)";"Bio Quinoa Honig Poppies <br /><span style=""font-size:0.6em;"">(200 g)</span>";;;;;;;34705;50678;Köln;535
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41391;50858;Köln;536
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41999;50765;Köln;537
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;41972;40470;Duesseldorf;538
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;43316;50933;Köln;539
Bio Obst &  Gemüse (ca. 5 kg);Bio Weizenmehl Typ 405 (1 kg);;;;;;;41270;40597;Düsseldorf;540
Abo Smoothiebox Mix (ca. 6 kg) - 2x im Monat;;;;;;;;38173;50999;Köln;541
Abo Smoothiebox Mix (ca. 6 kg) - 2x im Monat;;;;;;;;38263;50999;Köln;541
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;38166;40625;Düsseldorf;542
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;42048;50996;Köln;543
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40737;50670;KÖLN;544
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Weizenmehl, Typ 550 (1000g);Bio Dinkel Grünkern Burger (275g);Bio Trockenhefe (5x9 g);;;;;40210;50737;Köln;545
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41923;50825;Köln;546
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43453;50969;Köln;547
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42235;50969;Köln;547
Bio Gemüsekiste(ca. 5Kg);;;;;;;;33213;50969;Köln;548
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio H-Milch  3,5% berechtesgardener (1 L);;;;;;;41165;50735;Köln;549
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43590;40476;Düsseldorf;550
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;40937;50999;Köln;551
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;40940;50999;Köln;551
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42742;50999;Köln;551
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43623;50999;Köln;551
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;37500;50933;Köln;552
"Bauerntüte ""klassik""";;;;;;;;27667;50677;Köln;553
"Bauerntüte ""klassik""";;;;;;;;27750;50677;Köln;553
"Bauerntüte ""klassik""";;;;;;;;27855;50677;Köln;553
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41981;51069;Köln;554
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41984;51069;Köln;554
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43242;51069;Köln;554
Abo Gemüsekiste Bio (ca.5Kg)- 2x im Monat;Abo Obstbox Bio (ca. 5Kg) - 2x im Monat;;;;;;;28223;40221;Düsseldorf;555
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;43484;40591;Düsseldorf;556
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42264;50935;Köln;557
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;42649;40589;Düsseldorf;558
Bio Gemüsekiste(ca. 5Kg);;;;;;;;38197;50823;Köln;559
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42515;50677;Köln;560
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;43450;40237;Düsseldorf;561
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40956;51069;Köln;562
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;Bio Gemüsekiste(ca. 5Kg);Bio Gewürzgurken (720 ml);Bio Couscous (500g);Bio Pizzateig hell (350g);;;;41463;50937;Köln;563
Bio Gemüsekiste(ca. 5Kg);;;;;;;;42613;40629;Düsseldorf;564
Abo Gemüsekiste Bio (ca.5Kg)- 2x im Monat;;;;;;;;41569;40593;Düsseldorf;565
"Bauerntüte ""klassik""";Bio Dinkel Grünkern Burger (275g);;;;;;;41293;50670;Köln;566
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40377;50823;Köln;567
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42368;50823;Köln;567
"Bauerntüte ""klassik""";;;;;;;;42712;47506;Neukirchen-Vluyn;568
"Bauerntüte ""klassik""";;;;;;;;42713;50733;Köln;568
Bio Gemüsekiste(ca. 5Kg);;;;;;;;31031;40239;Düsseldorf;569
"Bauerntüte ""klassik""";;;;;;;;41191;50733;köln;570
Bio Gemüsekiste(ca. 5Kg);;;;;;;;40062;51067;Köln;571
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;42346;40549;Düsseldorf;572
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;42577;51143;Köln;573
